x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,visibility_0,visibility_1,visibility_2,visibility_3,visibility_4,visibility_5,visibility_6,visibility_7,visibility_8,visibility_9,visibility_10,visibility_11,visibility_12,visibility_13,visibility_14,visibility_15,visibility_16,visibility_17,visibility_18,visibility_19,visibility_20,visibility_21,visibility_22,visibility_23,visibility_24,visibility_25,visibility_26,visibility_27,visibility_28,visibility_29,visibility_30,visibility_31,visibility_32,action
0.450910568,0.3701289,-0.37926209,0.999926269,0.462610096,0.349590957,-0.358944714,0.999868929,0.468528688,0.350414425,-0.359096587,0.999883652,0.475220352,0.351356119,-0.359264076,0.999848664,0.442497909,0.346508026,-0.357606202,0.999846697,0.434993118,0.344872057,-0.357681751,0.999869287,0.428860724,0.344035089,-0.357756019,0.999833703,0.484609902,0.363034189,-0.211572796,0.999871731,0.419508368,0.35676381,-0.208849624,0.999840975,0.460801274,0.398795873,-0.322455615,0.999903262,0.437406123,0.395952284,-0.321773469,0.999885321,0.51750052,0.501480281,-0.12212272,0.999819458,0.372941345,0.481711179,-0.10201554,0.999373496,0.525669754,0.66628319,-0.061854471,0.995113611,0.337493122,0.638485074,-0.229304746,0.99559921,0.531838298,0.8095631,-0.199213833,0.995003164,0.302115679,0.591753066,-0.583951592,0.998197854,0.542017937,0.857563019,-0.239009023,0.99017024,0.276375741,0.582557499,-0.646373391,0.99614656,0.527169466,0.860614359,-0.280559182,0.991118371,0.280417204,0.564121962,-0.671214402,0.996382177,0.521941721,0.845440507,-0.216277674,0.991557837,0.308080167,0.544599593,-0.602364898,0.995627344,0.480646551,0.794299245,0.012131287,0.999065638,0.392814308,0.791019082,-0.012038747,0.998588979,0.467603296,0.992131293,-0.058552973,0.713446915,0.396089315,0.989938021,-0.035102345,0.655329108,0.462447017,1.189635754,0.270072669,0.052551538,0.403607428,1.186827302,0.265935391,0.042237476,0.458252668,1.206920981,0.296164215,0.044760894,0.404523283,1.203397155,0.291342288,0.030093307,0.464662552,1.263197303,0.159210458,0.024087815,0.411723614,1.25712657,0.132708177,0.020385498,Aeroplane
0.448701322,0.37015444,-0.413925171,0.999930084,0.461037636,0.349439085,-0.393316031,0.999878049,0.4667418,0.350290388,-0.393474102,0.999891162,0.473654449,0.351269662,-0.393618017,0.999859095,0.440334022,0.346357703,-0.392741114,0.999856412,0.432932854,0.344859034,-0.392808378,0.999876499,0.427131563,0.34407109,-0.392886013,0.999843776,0.483224094,0.362733066,-0.242597416,0.999881506,0.418639272,0.356777549,-0.243528083,0.999850392,0.459259033,0.39838773,-0.356468499,0.999911487,0.435156912,0.395903289,-0.356425226,0.999894857,0.517929137,0.500888586,-0.154219136,0.999830186,0.371284187,0.486373723,-0.118018188,0.999403954,0.525882006,0.664845705,-0.094912812,0.994926214,0.330239356,0.641592681,-0.226361901,0.99476552,0.53201741,0.806038141,-0.241039038,0.994713724,0.279325306,0.612899661,-0.590471089,0.998001337,0.542759061,0.855272233,-0.284706056,0.989437163,0.2536906,0.604056954,-0.652985215,0.995853961,0.527394593,0.858305991,-0.32686761,0.99052012,0.258263677,0.582264781,-0.68684262,0.996149242,0.522044063,0.843206346,-0.258846968,0.990936935,0.272773981,0.581839979,-0.612740517,0.995356441,0.481520832,0.794393361,0.003742901,0.998859465,0.393434048,0.791007578,-0.003609752,0.998289049,0.467670858,0.992180467,-0.061380781,0.704957068,0.396120727,0.989702165,-0.024434825,0.638853073,0.462906122,1.187688112,0.275092453,0.058235738,0.404633135,1.183305264,0.271722049,0.045937028,0.458682954,1.205205917,0.301108479,0.050647721,0.406248003,1.200453997,0.296861082,0.033333857,0.464552939,1.262006283,0.166131526,0.027738128,0.41167134,1.253254414,0.13789469,0.022732126,Aeroplane
0.447302729,0.370133579,-0.414766401,0.999932528,0.459919274,0.349224836,-0.394129217,0.999884784,0.465412527,0.350105643,-0.394284099,0.999896526,0.472361803,0.351123035,-0.394421846,0.999866784,0.438811123,0.346114367,-0.393669933,0.999863207,0.431491435,0.344759315,-0.393736631,0.999880731,0.425818056,0.344058305,-0.393811941,0.999850154,0.482044756,0.362573475,-0.242483422,0.999889135,0.417981684,0.356878012,-0.243854329,0.99985528,0.458184242,0.398141384,-0.356839657,0.999918401,0.433763832,0.39586401,-0.356931329,0.999902666,0.518165946,0.500147641,-0.152197331,0.999838471,0.371013612,0.489231646,-0.12029352,0.999417961,0.526278377,0.664039791,-0.092619307,0.994715512,0.329321116,0.642977059,-0.231479555,0.993722975,0.532297373,0.803304017,-0.235373944,0.994402766,0.293377697,0.606277466,-0.600770354,0.997751832,0.542966127,0.852656245,-0.277556956,0.988655329,0.276733339,0.590573132,-0.663529217,0.995432734,0.527515292,0.856160164,-0.318371356,0.989858985,0.282243073,0.566521049,-0.692250788,0.995773494,0.522111535,0.841486633,-0.252125084,0.990215659,0.29383567,0.569658995,-0.620701373,0.9948892,0.482633919,0.793177366,0.001750078,0.99863112,0.393889964,0.789309084,-0.001617623,0.99792254,0.467817694,0.992146373,-0.069767192,0.697837949,0.396120727,0.988782525,-0.022118857,0.62503773,0.46292305,1.188138723,0.268458277,0.06394729,0.404953331,1.183199763,0.273884952,0.04939105,0.458732128,1.206031442,0.29265812,0.056132451,0.40681228,1.200547338,0.298046887,0.036200203,0.464258194,1.262495399,0.15570493,0.031369746,0.411002398,1.252662897,0.141039997,0.024950901,Aeroplane
0.443119764,0.37014845,-0.40844208,0.999936581,0.456596911,0.34912765,-0.390262485,0.999892533,0.462579191,0.350073516,-0.390435517,0.99990356,0.468645751,0.351097852,-0.390538692,0.999875784,0.434904754,0.346000165,-0.385507613,0.999871194,0.428188413,0.344740808,-0.385576189,0.999887109,0.422394335,0.344072908,-0.385636479,0.999857605,0.479603946,0.362585247,-0.247372031,0.999897957,0.416475445,0.357284665,-0.228989869,0.999861538,0.454745829,0.398088485,-0.35380426,0.999925137,0.429266393,0.395904094,-0.34810397,0.99990958,0.518398225,0.498366147,-0.162572399,0.999848425,0.371942729,0.490779728,-0.101915479,0.999433398,0.528204918,0.661455691,-0.103708863,0.994999349,0.329785526,0.643971443,-0.216752887,0.993717313,0.533257246,0.800998569,-0.235174254,0.994731247,0.289661735,0.585761428,-0.606211782,0.997901678,0.54393959,0.850887716,-0.272565305,0.989280462,0.275007188,0.567087829,-0.66881597,0.995726526,0.527786553,0.854274809,-0.315085888,0.990425169,0.284311324,0.545930922,-0.6956352,0.996044517,0.522237182,0.839942813,-0.251456916,0.990758479,0.290985554,0.549760878,-0.62614131,0.995218635,0.484228075,0.79326874,-0.00687061,0.998656929,0.395201385,0.78935653,0.006970141,0.997939885,0.468497932,0.992236555,-0.075393751,0.702287436,0.396454662,0.98969686,-0.001563255,0.628906667,0.464284509,1.191631198,0.26788646,0.065763615,0.405161619,1.187729239,0.308516562,0.050700538,0.460750282,1.210301518,0.290034145,0.057518471,0.407296658,1.205685735,0.335146546,0.037810523,0.464410365,1.26540029,0.153320819,0.031623084,0.409522921,1.256608248,0.179658279,0.025212197,Aeroplane
0.439956278,0.370183498,-0.448306024,0.999941528,0.453549951,0.34917286,-0.431470484,0.999901593,0.460310996,0.350143045,-0.431652308,0.999911666,0.465609878,0.351151317,-0.431781232,0.999886334,0.431683838,0.346040547,-0.42527312,0.99988097,0.425425589,0.344818771,-0.425326347,0.999895096,0.419757515,0.344180703,-0.425373077,0.999867201,0.476993859,0.362641156,-0.287892401,0.999907315,0.414940119,0.357928604,-0.262195379,0.999870479,0.451987684,0.398064107,-0.392858177,0.99993211,0.426101923,0.395911068,-0.385181457,0.999917209,0.518407583,0.495306134,-0.203570396,0.999860227,0.372098356,0.491947144,-0.111333109,0.999450684,0.530124605,0.659273744,-0.142823189,0.995265186,0.337834775,0.645354986,-0.209990412,0.993184507,0.534323394,0.799922764,-0.280292869,0.994987071,0.277808458,0.588461101,-0.598414004,0.997962892,0.544928551,0.849705577,-0.321378797,0.989735067,0.253816903,0.576161563,-0.659413993,0.995875359,0.527895629,0.8525365,-0.366746128,0.99084866,0.259824306,0.552961171,-0.694064736,0.996194184,0.522310734,0.838686407,-0.297977149,0.991165042,0.268988699,0.555466771,-0.621519089,0.995415211,0.485151857,0.793308377,-0.017331455,0.998640895,0.395433277,0.789133906,0.017460398,0.997847319,0.468870938,0.992298901,-0.090066716,0.708274305,0.395959646,0.98851639,0.026780929,0.628428459,0.467300028,1.19222641,0.264812708,0.071029283,0.405088246,1.185699105,0.367231786,0.053566501,0.465355217,1.211044073,0.288022935,0.062010784,0.407533318,1.20473361,0.397621363,0.042170011,0.465218157,1.266044497,0.149894029,0.033328671,0.403928608,1.253418565,0.243771344,0.026474968,Aeroplane
0.437281191,0.370191604,-0.439756095,0.999945581,0.450752914,0.349180162,-0.42351827,0.999909401,0.458197415,0.35015139,-0.42371121,0.999918699,0.463390768,0.351151317,-0.423856318,0.999895692,0.428964913,0.346076846,-0.416191876,0.999888837,0.42277661,0.344899744,-0.416212708,0.999900937,0.417661428,0.344283313,-0.416258186,0.999873757,0.474828392,0.362580568,-0.283124506,0.999915719,0.413731754,0.358416229,-0.25175789,0.999876142,0.449781418,0.397934377,-0.385191709,0.999938309,0.423675478,0.395905226,-0.375965327,0.999923587,0.518260181,0.491827965,-0.204504758,0.999871612,0.375027984,0.492282122,-0.104132399,0.999449849,0.532798171,0.657570243,-0.139449745,0.995541453,0.349809825,0.645719886,-0.170002803,0.991683125,0.534411728,0.79946816,-0.260972083,0.99527359,0.274598241,0.59277916,-0.548485339,0.997915208,0.544889152,0.849341393,-0.300796777,0.990266979,0.249131873,0.585667431,-0.605627716,0.995878935,0.526885033,0.851033032,-0.344858885,0.991338015,0.252952367,0.559339464,-0.659112573,0.996221006,0.521324754,0.837545455,-0.277347505,0.991619587,0.262261301,0.560531735,-0.579646647,0.995472968,0.48575592,0.794128358,-0.023251528,0.998633802,0.395574838,0.78924489,0.023415061,0.997707129,0.47060442,0.992353976,-0.10887529,0.71188128,0.395812899,0.988639414,0.03270619,0.622544706,0.469829559,1.193998694,0.238138288,0.075596258,0.405305713,1.1876719,0.361333221,0.055818845,0.468741238,1.213189363,0.263355434,0.066537917,0.408565134,1.205710649,0.390275747,0.045790032,0.466525167,1.268638372,0.119728409,0.034802873,0.401652008,1.255609274,0.234842807,0.027494717,Aeroplane
0.435763925,0.370202243,-0.433894485,0.999948442,0.449119508,0.349186122,-0.418220103,0.999915779,0.456923723,0.350156903,-0.418425798,0.999924421,0.462290049,0.351153672,-0.418587595,0.99990356,0.427326143,0.346084505,-0.40959987,0.9998945,0.421104014,0.344928861,-0.409599543,0.999904156,0.416413128,0.344322354,-0.409650564,0.999876857,0.473720372,0.36254698,-0.279565036,0.99992305,0.412907183,0.358629644,-0.242556959,0.999878109,0.44856301,0.397846311,-0.379853219,0.999943793,0.42229718,0.395901471,-0.368855774,0.999928832,0.518180966,0.490087241,-0.2048821,0.999881446,0.377324879,0.492515743,-0.087174483,0.999431551,0.534904599,0.65738225,-0.141951561,0.995755374,0.358042836,0.645993054,-0.13401401,0.98911345,0.533851802,0.79915154,-0.262391746,0.995482504,0.274055451,0.596103489,-0.504419327,0.997755647,0.54231149,0.848317385,-0.302823484,0.990652621,0.248706788,0.588855684,-0.559339404,0.995736182,0.523471236,0.849081099,-0.346191704,0.991696179,0.25122264,0.563173413,-0.610145688,0.996122122,0.517917275,0.836200595,-0.278075635,0.991930187,0.260274768,0.564122081,-0.534896851,0.99538511,0.485847384,0.796875536,-0.026998436,0.998606384,0.395659387,0.790313125,0.027191827,0.997516155,0.470709264,0.992928207,-0.11558906,0.715571821,0.395803422,0.988753736,0.040345743,0.615834296,0.471060216,1.200963616,0.228752524,0.080737375,0.405602843,1.191657305,0.375205457,0.058359887,0.470636785,1.220639825,0.254083812,0.07120049,0.409596384,1.211778641,0.404544771,0.049221091,0.466924757,1.275672913,0.106440306,0.036371391,0.4005211,1.259053111,0.246419355,0.028614491,Aeroplane
0.434482157,0.370262951,-0.441874683,0.999950647,0.447599232,0.349285394,-0.426375449,0.999921322,0.455685675,0.350211442,-0.426589549,0.999929488,0.461387247,0.351173818,-0.426778704,0.999910712,0.425759017,0.346210033,-0.416413963,0.999898672,0.419530332,0.34510842,-0.416395605,0.999905467,0.415249676,0.344486713,-0.416449308,0.999877155,0.472398043,0.362472951,-0.287105292,0.999929726,0.411759317,0.358824134,-0.243129775,0.999877691,0.447454274,0.39782235,-0.3876791,0.9999488,0.421196371,0.395904362,-0.374720246,0.999933243,0.517831683,0.488461405,-0.214368135,0.999891102,0.379437804,0.492815286,-0.081984572,0.999394357,0.535456538,0.657710075,-0.15881446,0.996023536,0.364707649,0.647174537,-0.105831921,0.984912813,0.530729353,0.79966253,-0.286184549,0.995768428,0.273965597,0.598919809,-0.455924451,0.997400761,0.533627987,0.848529458,-0.329107344,0.991182864,0.24696584,0.595511496,-0.50719887,0.995351911,0.515644193,0.849385202,-0.372422397,0.992175162,0.249023318,0.569220841,-0.559839904,0.995820761,0.510089874,0.836392224,-0.301622063,0.992353797,0.258785129,0.568469703,-0.486859798,0.995063961,0.485724539,0.798732996,-0.027701547,0.998606622,0.395636231,0.791117787,0.02793321,0.997379601,0.470687926,0.994567096,-0.115558222,0.72214061,0.395802796,0.989168525,0.033321425,0.611411989,0.471372932,1.209342241,0.229943842,0.086729683,0.405568451,1.20044899,0.377066016,0.060991295,0.471160233,1.229640961,0.255362451,0.076726221,0.409663737,1.221359253,0.406969965,0.052033812,0.467212856,1.283435702,0.105620965,0.038598973,0.399169296,1.267917633,0.246395916,0.029912431,Aeroplane
0.432889521,0.370322108,-0.436160266,0.999952793,0.445599943,0.349387527,-0.420120001,0.999926448,0.453878641,0.35026592,-0.420335233,0.999934196,0.460174143,0.351186305,-0.420528114,0.999917209,0.424279064,0.346348941,-0.409740835,0.999902964,0.41827172,0.3453134,-0.409724325,0.999907494,0.414230198,0.344664305,-0.409779012,0.999878645,0.470841795,0.362441361,-0.279506266,0.999935806,0.410856575,0.359013617,-0.240476608,0.999878526,0.445755154,0.39780134,-0.381522089,0.99995333,0.419894159,0.395907044,-0.36813882,0.999937415,0.517139852,0.486326903,-0.206153229,0.999899864,0.38024503,0.493452579,-0.067206606,0.999368429,0.535249114,0.657680154,-0.151733205,0.996252954,0.365843028,0.648450077,-0.093564883,0.981265247,0.526300967,0.797328591,-0.278889537,0.99601835,0.275080025,0.602058053,-0.452518553,0.997118175,0.526244044,0.848101318,-0.321904927,0.991648614,0.247697622,0.597379804,-0.506052852,0.995068014,0.508010387,0.846872687,-0.364318341,0.992594123,0.249647692,0.56953454,-0.555317879,0.995594561,0.502134025,0.834216654,-0.293739885,0.99270916,0.259851307,0.56919235,-0.482257128,0.994806051,0.485747039,0.799907446,-0.028470006,0.998604953,0.395649403,0.791914344,0.028721517,0.997256815,0.470666021,0.996154845,-0.119084552,0.728370786,0.396866322,1.029223084,0.029203366,0.608734727,0.471336305,1.212774992,0.231790096,0.093201607,0.405853033,1.205772042,0.371853888,0.064668648,0.471012831,1.233070731,0.257482201,0.082937509,0.410618484,1.226802349,0.401494414,0.055333726,0.46724242,1.287182331,0.107407033,0.041367237,0.399475515,1.274251461,0.238690332,0.031734176,Aeroplane
0.432358503,0.370338261,-0.436454773,0.999955058,0.44483915,0.349458039,-0.420381874,0.999931335,0.453190625,0.350311816,-0.42059651,0.999938667,0.459712178,0.351202935,-0.420785278,0.999923289,0.423614353,0.346398801,-0.409643024,0.999907434,0.417684406,0.345392913,-0.409621805,0.999910235,0.413681418,0.344726145,-0.409682423,0.999881029,0.47014302,0.362423003,-0.279805541,0.999941409,0.410170734,0.359096348,-0.237051561,0.99988085,0.445134461,0.397770226,-0.382058561,0.999957502,0.419388831,0.395899475,-0.3679941,0.999941528,0.516761243,0.485471636,-0.210409686,0.999907792,0.380227029,0.494282156,-0.065599844,0.999348581,0.5351578,0.657474279,-0.160978124,0.996484935,0.365529299,0.650306702,-0.087654836,0.977778614,0.523245275,0.794832051,-0.29758352,0.996248662,0.27585119,0.604851782,-0.444996655,0.996796548,0.522390485,0.847470284,-0.343714595,0.992078066,0.247946098,0.599427164,-0.498380274,0.994724452,0.503641307,0.84491545,-0.386054456,0.99297899,0.249672979,0.570044219,-0.548449874,0.995318174,0.49771291,0.832440376,-0.312618375,0.993042946,0.260200262,0.569994152,-0.474945128,0.994508386,0.485895246,0.801215947,-0.029424563,0.998586357,0.395917207,0.793358147,0.029710714,0.997118354,0.470644802,0.997178674,-0.122639313,0.738266706,0.397634804,1.037308812,0.028385893,0.60704428,0.471270621,1.214058161,0.23079662,0.100221254,0.405780792,1.207414746,0.372363836,0.068618774,0.470681757,1.234182239,0.256869555,0.090239368,0.410461187,1.22878015,0.401732773,0.059936695,0.466746897,1.28859067,0.106145456,0.043936271,0.398230135,1.275625348,0.238678902,0.033605445,Aeroplane
0.432442099,0.370403111,-0.430772454,0.999957204,0.44484815,0.349613041,-0.41404289,0.999935746,0.453128666,0.350447655,-0.414251894,0.999942839,0.459664524,0.351314873,-0.414432287,0.999928772,0.42356509,0.346465796,-0.404795319,0.999911427,0.417575181,0.345463902,-0.404792219,0.999913156,0.413546413,0.344770551,-0.404853493,0.999883354,0.46985811,0.362441152,-0.272635877,0.999946535,0.409767061,0.359157294,-0.231098384,0.999884427,0.444930315,0.39776662,-0.376112998,0.999961257,0.419251293,0.395901173,-0.364099056,0.999945283,0.516540468,0.484760463,-0.206880853,0.999915183,0.380178362,0.494667619,-0.057018481,0.999335825,0.53500694,0.65760994,-0.159306988,0.99673152,0.364801019,0.651622057,-0.071934432,0.974912822,0.520653129,0.794251978,-0.297190845,0.996495366,0.275874674,0.604167163,-0.422637165,0.996550083,0.519913137,0.847358704,-0.343829572,0.992556095,0.248232722,0.596326768,-0.473690271,0.994481087,0.500147104,0.844283402,-0.385000169,0.993404031,0.249895379,0.568325102,-0.523911178,0.995125294,0.494143546,0.831932962,-0.311924547,0.993434787,0.260238826,0.569062173,-0.452253252,0.994308352,0.485851526,0.802389801,-0.031484894,0.998580337,0.396256834,0.794493437,0.031830914,0.99699676,0.470602125,0.997469246,-0.13094385,0.748381615,0.397513032,1.012196541,0.0292364,0.600010514,0.471024752,1.213974357,0.222372726,0.103375755,0.406111866,1.207255721,0.37061289,0.070418172,0.470452845,1.233987212,0.248797566,0.096281856,0.411077559,1.22844851,0.399375498,0.064284444,0.465668052,1.288447142,0.10073404,0.044897467,0.398392886,1.275540709,0.237908155,0.034587972,Aeroplane
0.432706743,0.370499641,-0.429265827,0.999959946,0.445165217,0.34974888,-0.411810338,0.999940574,0.453378528,0.350570172,-0.412023872,0.999947309,0.459842503,0.35143891,-0.412197411,0.999934316,0.423783213,0.346531957,-0.40267548,0.99991709,0.417715073,0.34554857,-0.402674019,0.999918342,0.413640261,0.344864041,-0.402741969,0.999889255,0.469944954,0.362475604,-0.268093944,0.999951363,0.409678459,0.359276831,-0.224673867,0.9998914,0.445089728,0.397772759,-0.373708069,0.999964714,0.419321924,0.395916909,-0.362008512,0.999949157,0.516503155,0.484672755,-0.197389632,0.99992156,0.380025983,0.495433509,-0.054525327,0.999335945,0.534892499,0.657566905,-0.145976573,0.996968567,0.363106132,0.652877212,-0.076122552,0.974567652,0.519478142,0.793696821,-0.284749269,0.996732533,0.273303568,0.604295492,-0.436264694,0.996571243,0.519253969,0.847104132,-0.33111465,0.993042231,0.246334314,0.594439507,-0.490112782,0.994558573,0.499415547,0.843447983,-0.373612255,0.993835628,0.248556107,0.567811728,-0.539740682,0.995214641,0.493364394,0.830950141,-0.30010885,0.993841946,0.258382618,0.569464087,-0.465701759,0.994440854,0.485816002,0.805140436,-0.030688319,0.998610198,0.396261066,0.797851205,0.031027446,0.997029424,0.470497459,1.000469327,-0.125697657,0.763802886,0.397189498,1.011187434,0.028741289,0.604853332,0.471514702,1.215790868,0.224892408,0.107425444,0.407088131,1.210551858,0.384614408,0.070893556,0.471779287,1.235726476,0.251121342,0.101156123,0.412313789,1.231770277,0.415509075,0.066901237,0.465844929,1.290117502,0.103781305,0.045488212,0.398706704,1.277691603,0.256965965,0.034583226,Aeroplane
0.432968795,0.370587915,-0.427711666,0.999962032,0.445509732,0.349776208,-0.411037773,0.999944508,0.453652561,0.350584567,-0.411282688,0.999951005,0.460060507,0.351455569,-0.411481947,0.999939084,0.424130499,0.346595675,-0.399941444,0.999921083,0.418006659,0.345641106,-0.39991498,0.99992156,0.413861424,0.344994426,-0.399976254,0.999892533,0.470175743,0.362501979,-0.266266793,0.999955595,0.409750551,0.359414548,-0.220495433,0.999895692,0.445339441,0.397814363,-0.373417169,0.999967813,0.419574648,0.396005422,-0.359113306,0.999952555,0.516632915,0.484742582,-0.193419904,0.999927461,0.379553258,0.495823592,-0.056058832,0.99933213,0.534802496,0.658104897,-0.140601411,0.997170448,0.361891925,0.653233826,-0.078857116,0.974094391,0.520028353,0.794004798,-0.277969539,0.996941268,0.271081448,0.603001952,-0.434322894,0.996556103,0.520246625,0.847150207,-0.323756069,0.993466377,0.245061904,0.592097819,-0.488388598,0.99458307,0.500899196,0.843665242,-0.367084682,0.994212866,0.248097464,0.565966785,-0.537206471,0.995251715,0.495020926,0.831062973,-0.293592095,0.99419874,0.257683337,0.568145216,-0.463495582,0.994510055,0.485791743,0.806357563,-0.028877985,0.998640239,0.396252811,0.800247192,0.029187903,0.997049272,0.470116943,1.002284169,-0.12053974,0.773443282,0.397018909,1.008188605,0.020586651,0.608857453,0.47160092,1.215604544,0.233235434,0.108546481,0.407539457,1.210458994,0.377330184,0.07039994,0.471818119,1.235460043,0.261225611,0.102612294,0.41259113,1.231417179,0.408205748,0.067500435,0.466044903,1.290006042,0.117184326,0.045204509,0.400005192,1.277560353,0.251166791,0.034071498,Aeroplane
0.43304497,0.370606482,-0.431821644,0.999963701,0.445892334,0.349787831,-0.41508165,0.999947786,0.454014927,0.350594431,-0.415307909,0.999953866,0.460103214,0.351462275,-0.415510327,0.999943018,0.424235284,0.346583694,-0.406255662,0.999924242,0.418052822,0.345624566,-0.406225055,0.999923408,0.413940489,0.344982445,-0.406253725,0.999894977,0.470344394,0.362489611,-0.27122134,0.999959111,0.409868181,0.359318286,-0.234002471,0.999897242,0.445434809,0.397808969,-0.376582205,0.999970496,0.419677794,0.395997196,-0.365153253,0.999955535,0.51669699,0.48499006,-0.193764091,0.999932408,0.378279984,0.495478511,-0.075464092,0.999338925,0.534318626,0.658053637,-0.137452409,0.997192502,0.353559554,0.652926683,-0.113824151,0.974036872,0.520182788,0.794190824,-0.275066435,0.996953189,0.268529832,0.601436377,-0.484027445,0.996540427,0.521364808,0.847332418,-0.319714963,0.993438661,0.245351747,0.588268399,-0.542849243,0.99456048,0.502093673,0.843738675,-0.360763311,0.994192123,0.24903667,0.563088596,-0.589881182,0.995236874,0.49596715,0.831183851,-0.289788485,0.99414742,0.257933557,0.566872656,-0.513275623,0.994493842,0.485493183,0.805761576,-0.026816035,0.998622537,0.395412982,0.800162137,0.027059268,0.996940136,0.470021427,1.00176847,-0.109135307,0.772005975,0.396855563,0.99965775,0.008214687,0.606757939,0.471460909,1.210993171,0.243214637,0.11212305,0.409157813,1.203956723,0.373185843,0.070152722,0.470966578,1.230338454,0.270677507,0.104954317,0.414120048,1.222469926,0.403631449,0.067477055,0.466124535,1.287508368,0.131751806,0.047162138,0.403134733,1.271993518,0.252691984,0.034199432,Aeroplane
0.433737993,0.370621055,-0.381691873,0.999966204,0.447094202,0.349791646,-0.364023983,0.99995172,0.454934895,0.350604475,-0.364242494,0.999957383,0.460522175,0.351498336,-0.364428669,0.999947369,0.425110906,0.34646526,-0.358011901,0.999929249,0.41871208,0.345485806,-0.35798347,0.999928176,0.41419524,0.344855309,-0.35799557,0.999901295,0.471270323,0.362579972,-0.223973274,0.999962568,0.410161912,0.359166801,-0.198736221,0.999903619,0.446099937,0.397813201,-0.327656388,0.999972999,0.419885725,0.395993233,-0.320143998,0.999958754,0.516701579,0.485298634,-0.144943982,0.999936819,0.377013594,0.494707912,-0.063422151,0.999364614,0.534225523,0.657132924,-0.076789491,0.99720192,0.345644474,0.651530802,-0.121757492,0.975079417,0.524403036,0.794405341,-0.198258355,0.997001946,0.268510938,0.59940064,-0.496052086,0.996685386,0.52656281,0.8471995,-0.237926528,0.99354893,0.245589375,0.584389389,-0.555644631,0.994772017,0.509309471,0.84394753,-0.281980097,0.994295478,0.249753356,0.559854805,-0.599348843,0.995420158,0.504493296,0.831243217,-0.214928985,0.994261682,0.258746564,0.564955592,-0.523791313,0.994718254,0.485259295,0.805716813,-0.018913362,0.998682261,0.394230634,0.800138712,0.019103315,0.997066855,0.470179647,1.001860261,-0.094713472,0.774617374,0.396831095,0.999703586,-0.010375915,0.614549994,0.471395314,1.211871982,0.242830798,0.111625224,0.409829438,1.203973293,0.34932676,0.068241857,0.470620155,1.231490374,0.269909829,0.10368371,0.414349377,1.222459316,0.382188171,0.065497644,0.46724844,1.288659573,0.133613333,0.046643574,0.405488253,1.272007585,0.251476318,0.033091865,Aeroplane
0.434663445,0.37059328,-0.375179827,0.99996835,0.448267162,0.349728912,-0.35780561,0.999954998,0.455814987,0.35060212,-0.358019054,0.999960423,0.46107778,0.351507217,-0.358197063,0.999951124,0.426213562,0.346271574,-0.351844966,0.999933302,0.419699609,0.345306903,-0.351836354,0.999931991,0.41468516,0.344714463,-0.351852387,0.999906182,0.472457469,0.362596661,-0.220842764,0.999965608,0.410683811,0.359033108,-0.19595626,0.999908328,0.446953624,0.397805303,-0.322476357,0.999975145,0.420479298,0.395974457,-0.315122843,0.999961257,0.51683861,0.486180514,-0.146732718,0.999940515,0.376355231,0.493457645,-0.063828848,0.999380052,0.534179628,0.656915486,-0.084132858,0.997258544,0.341479361,0.649579048,-0.13615492,0.976183772,0.527714133,0.794437408,-0.20566681,0.997095942,0.266725928,0.590032876,-0.502790391,0.996840954,0.53263104,0.846961617,-0.244488761,0.993748426,0.245084926,0.573307157,-0.560621917,0.994989395,0.515791357,0.844041526,-0.28841123,0.994478643,0.249418184,0.550316036,-0.601157963,0.995607376,0.511178136,0.831368685,-0.222262144,0.994458795,0.258257568,0.556934118,-0.528974116,0.994951487,0.485126555,0.804356337,-0.015335811,0.998725712,0.393794507,0.800058544,0.015492959,0.997170269,0.470513344,1.00179255,-0.09042491,0.776821077,0.396974862,0.999718666,-0.023077918,0.624890685,0.471702099,1.211215615,0.243670493,0.110216983,0.410519123,1.203198791,0.328045338,0.066522092,0.470571518,1.230790019,0.270166129,0.101374656,0.414598048,1.220929623,0.360587746,0.063565768,0.468837798,1.288220048,0.141117468,0.045614533,0.406883329,1.271171212,0.232767224,0.031934958,Aeroplane
